,NAME,temp_mean,month,year,temp_mean_full,temp_difference,rain_mean,rain_mean_full,rain_difference,Cost_o_C,Slope,temp_difference_abs,rain_difference_abs,production,total use,ending stock,interaction,dummy
161,Indiana,-1.324906712,2,2013,-1.225446148,-0.099460564,57.72526638,74.50316438,-16.777898,-18.5,0,0.099460564,16.777898,10780,11237,632,1.668739199,0
162,Iowa,-4.822567466,2,2013,-5.593422917,0.770855451,33.97104033,34.25655897,-0.285518645,-18.5,0,0.770855451,0.285518645,10780,11237,632,0.220093604,0
163,Kansas,0.421583232,2,2013,0.882858672,-0.46127544,44.30859801,25.47218603,18.83641198,-18.5,0,0.46127544,18.83641198,10780,11237,632,8.688774221,0
164,Minnesota,-11.30285655,2,2013,-10.90135499,-0.401501555,29.52181141,21.65696944,7.864841965,-18.5,0,0.401501555,7.864841965,10780,11237,632,3.157746283,0
165,Missouri,0.839311955,2,2013,0.796765029,0.042546926,84.21297093,64.76311258,19.44985835,-18.5,0,0.042546926,19.44985835,10780,11237,632,0.827531676,0
166,Nebraska,-2.148269425,2,2013,-2.820905158,0.672635733,19.13458188,19.15146044,-0.016878559,-18.5,0,0.672635733,0.016878559,10780,11237,632,0.011353122,0
167,Ohio,-1.977344378,2,2013,-1.477794605,-0.499549773,48.08868761,76.109641,-28.02095339,-18.5,0,0.499549773,28.02095339,10780,11237,632,13.99786092,0
168,South Dakota,-4.915432368,2,2013,-6.426924445,1.511492077,17.3455685,17.66264226,-0.317073759,-18.5,0,1.511492077,0.317073759,10780,11237,632,0.479254475,0
169,Wisconsin,-8.83394392,2,2013,-8.259466386,-0.574477534,42.18968826,29.95451954,12.23516871,-18.5,0,0.574477534,12.23516871,10780,11237,632,7.028829548,0
170,Illinois,-7.33890312,2,2014,-1.736093667,-5.602809454,61.73890233,63.73005546,-1.991153127,10.75,1,5.602809454,1.991153127,13925,13300,1481,11.15605156,0
171,Indiana,-5.837756472,2,2014,-1.225446148,-4.612310324,72.07304509,74.50316438,-2.43011929,10.75,1,4.612310324,2.43011929,13925,13300,1481,11.20846429,0
172,Iowa,-10.95221074,2,2014,-5.593422917,-5.358787827,40.77990375,34.25655897,6.523344781,10.75,1,5.358787827,6.523344781,13925,13300,1481,34.9572206,0
173,Kansas,-2.745586844,2,2014,0.882858672,-3.628445516,21.19364248,25.47218603,-4.278543551,10.75,1,3.628445516,4.278543551,13925,13300,1481,15.52446216,0
174,Minnesota,-16.23039513,2,2014,-10.90135499,-5.329040138,23.85467171,21.65696944,2.197702266,10.75,1,5.329040138,2.197702266,13925,13300,1481,11.71164359,0
175,Missouri,-3.603493096,2,2014,0.796765029,-4.400258125,34.50711628,64.76311258,-30.2559963,10.75,1,4.400258125,30.2559963,13925,13300,1481,133.1341936,0
176,Nebraska,-6.558878307,2,2014,-2.820905158,-3.737973149,14.63035056,19.15146044,-4.521109881,10.75,1,3.737973149,4.521109881,13925,13300,1481,16.89978734,0
177,Ohio,-5.144772288,2,2014,-1.477794605,-3.666977683,70.73970296,76.109641,-5.36993804,10.75,1,3.666977683,5.36993804,13925,13300,1481,19.69144295,0
178,South Dakota,-10.29317809,2,2014,-6.426924445,-3.866253649,8.502236592,17.66264226,-9.160405671,10.75,1,3.866253649,9.160405671,13925,13300,1481,35.41645185,0
179,Wisconsin,-14.20626939,2,2014,-8.259466386,-5.946802999,31.95266336,29.95451954,1.998143821,10.75,1,5.946802999,1.998143821,13925,13300,1481,11.88256767,0
180,Illinois,-7.36323246,2,2015,-1.736093667,-5.627138793,39.27650641,63.73005546,-24.45354904,15.75,1,5.627138793,24.45354904,14216,13645,1827,137.6035145,0
181,Indiana,-7.31863112,2,2015,-1.225446148,-6.093184972,39.21788042,74.50316438,-35.28528396,15.75,1,6.093184972,35.28528396,14216,13645,1827,214.999762,0
182,Iowa,-10.01223723,2,2015,-5.593422917,-4.418814309,31.44147399,34.25655897,-2.815084983,15.75,1,4.418814309,2.815084983,14216,13645,1827,12.4393378,0
183,Kansas,-0.692066794,2,2015,0.882858672,-1.574925466,23.05264771,25.47218603,-2.419538316,15.75,1,1.574925466,2.419538316,14216,13645,1827,3.810592511,0
184,Minnesota,-15.24107676,2,2015,-10.90135499,-4.339721774,11.95449822,21.65696944,-9.702471226,15.75,1,4.339721774,9.702471226,14216,13645,1827,42.10602564,0
185,Missouri,-3.689113735,2,2015,0.796765029,-4.485878765,50.06026744,64.76311258,-14.70284514,15.75,1,4.485878765,14.70284514,14216,13645,1827,65.95518078,0
186,Nebraska,-3.516903133,2,2015,-2.820905158,-0.695997975,18.94536758,19.15146044,-0.206092865,15.75,1,0.695997975,0.206092865,14216,13645,1827,0.143440217,0
187,Ohio,-8.649827505,2,2015,-1.477794605,-7.172032901,40.07386407,76.109641,-36.03577692,15.75,1,7.172032901,36.03577692,14216,13645,1827,258.4497777,0
188,South Dakota,-7.174439235,2,2015,-6.426924445,-0.74751479,8.320025588,17.66264226,-9.342616675,15.75,1,0.74751479,9.342616675,14216,13645,1827,6.983744141,0
189,Wisconsin,-13.95929713,2,2015,-8.259466386,-5.699830743,10.79304966,29.95451954,-19.16146988,15.75,1,5.699830743,19.16146988,14216,13645,1827,109.2171351,0
190,Illinois,0.709177501,2,2016,-1.736093667,2.445271168,34.62270029,63.73005546,-29.10735516,9.75,1,2.445271168,29.10735516,13601,13545,1837,71.17537635,0
191,Indiana,0.776046597,2,2016,-1.225446148,2.001492745,71.77035818,74.50316438,-2.732806196,9.75,1,2.001492745,2.732806196,13601,13545,1837,5.469691775,0
192,Iowa,-2.277163327,2,2016,-5.593422917,3.31625959,25.4410224,34.25655897,-8.815536572,9.75,1,3.31625959,8.815536572,13601,13545,1837,29.2346077,0
193,Kansas,4.519534291,2,2016,0.882858672,3.636675619,15.38497149,25.47218603,-10.08721454,9.75,1,3.636675619,10.08721454,13601,13545,1837,36.68392717,0
194,Minnesota,-7.24360553,2,2016,-10.90135499,3.65774946,19.02337561,21.65696944,-2.633593828,9.75,1,3.65774946,2.633593828,13601,13545,1837,9.633026402,0
195,Missouri,3.439129724,2,2016,0.796765029,2.642364694,27.36912209,64.76311258,-37.39399049,9.75,1,2.642364694,37.39399049,13601,13545,1837,98.80856025,0
196,Nebraska,1.374242553,2,2016,-2.820905158,4.19514771,22.68214944,19.15146044,3.530689,9.75,1,4.19514771,3.530689,13601,13545,1837,14.81176188,0
197,Ohio,0.485395972,2,2016,-1.477794605,1.963190577,83.41075256,76.109641,7.301111569,9.75,1,1.963190577,7.301111569,13601,13545,1837,14.33347343,0
198,South Dakota,-0.625992361,2,2016,-6.426924445,5.800932084,14.40862675,17.66264226,-3.254015509,9.75,1,5.800932084,3.254015509,13601,13545,1837,18.87632297,0
199,Wisconsin,-5.569315299,2,2016,-8.259466386,2.690151087,22.4511421,29.95451954,-7.503377444,9.75,1,2.690151087,7.503377444,13601,13545,1837,20.18521899,0
200,Illinois,4.499984176,2,2017,-1.736093667,6.236077843,18.16043097,63.73005546,-45.56962449,14.5,1,6.236077843,45.56962449,15148,14620,2320,284.1757256,0
201,Indiana,4.762144599,2,2017,-1.225446148,5.987590747,32.97498844,74.50316438,-41.52817593,14.5,1,5.987590747,41.52817593,15148,14620,2320,248.653722,0
202,Iowa,0.988127454,2,2017,-5.593422917,6.581550371,27.01464002,34.25655897,-7.241918947,14.5,1,6.581550371,7.241918947,15148,14620,2320,47.66305434,0
203,Kansas,5.857666054,2,2017,0.882858672,4.974807381,6.261156196,25.47218603,-19.21102983,14.5,1,4.974807381,19.21102983,15148,14620,2320,95.57117301,0
204,Minnesota,-5.111396946,2,2017,-10.90135499,5.789958044,26.19270904,21.65696944,4.535739602,14.5,1,5.789958044,4.535739602,15148,14620,2320,26.261742,0
205,Missouri,6.678253634,2,2017,0.796765029,5.881488604,15.10323547,64.76311258,-49.65987711,14.5,1,5.881488604,49.65987711,15148,14620,2320,292.0740013,0
206,Nebraska,1.580706588,2,2017,-2.820905158,4.401611745,17.89898509,19.15146044,-1.25247535,14.5,1,4.401611745,1.25247535,15148,14620,2320,5.512910212,0
207,Ohio,4.191896101,2,2017,-1.477794605,5.669690706,51.36805237,76.109641,-24.74158863,14.5,1,5.669690706,24.74158863,15148,14620,2320,140.2771551,0
208,South Dakota,-1.623277632,2,2017,-6.426924445,4.803646813,9.256222806,17.66264226,-8.406419457,14.5,1,4.803646813,8.406419457,15148,14620,2320,40.38147003,0
209,Wisconsin,-2.771616418,2,2017,-8.259466386,5.487849969,34.72309037,29.95451954,4.768570826,14.5,1,5.487849969,4.768570826,15148,14620,2320,26.16920126,0
210,Illinois,-0.595965864,2,2018,-1.736093667,1.140127803,129.7252166,63.73005546,65.99516115,15.75,1,1.140127803,65.99516115,14604,14595,2352,75.24291809,0
211,Indiana,1.350796712,2,2018,-1.225446148,2.57624286,155.0983621,74.50316438,80.59519772,15.75,1,2.57624286,80.59519772,14604,14595,2352,207.6328027,0
212,Iowa,-6.837838863,2,2018,-5.593422917,-1.244415946,41.84243783,34.25655897,7.585878863,15.75,1,1.244415946,7.585878863,14604,14595,2352,9.439988618,0
213,Kansas,-0.403900579,2,2018,0.882858672,-1.286759251,17.52494332,25.47218603,-7.947242708,15.75,1,1.286759251,7.947242708,14604,14595,2352,10.22618808,0
214,Minnesota,-13.67532778,2,2018,-10.90135499,-2.773972789,28.42483056,21.65696944,6.76786112,15.75,1,2.773972789,6.76786112,14604,14595,2352,18.77386259,0
215,Missouri,1.469144077,2,2018,0.796765029,0.672379048,128.6215465,64.76311258,63.85843393,15.75,1,0.672379048,63.85843393,14604,14595,2352,42.93707299,0
216,Nebraska,-6.09312581,2,2018,-2.820905158,-3.272220653,18.58907934,19.15146044,-0.562381101,15.75,1,3.272220653,0.562381101,14604,14595,2352,1.840235054,0
217,Ohio,2.034401735,2,2018,-1.477794605,3.51219634,143.6280049,76.109641,67.5183639,15.75,1,3.51219634,67.5183639,14604,14595,2352,237.1377506,0
218,South Dakota,-11.41190078,2,2018,-6.426924445,-4.984976335,23.1400991,17.66264226,5.477456832,15.75,1,4.984976335,5.477456832,14604,14595,2352,27.30499269,0
219,Wisconsin,-9.381314235,2,2018,-8.259466386,-1.121847848,40.0465645,29.95451954,10.09204496,15.75,1,1.121847848,10.09204496,14604,14595,2352,11.32173893,0
220,Illinois,3.441964914,3,2008,5.082219571,-1.640254657,113.9850835,78.06654127,35.91854228,15.25,1,1.640254657,35.91854228,13074,12955,1438,58.91555625,0
221,Indiana,3.38080021,3,2008,5.033173371,-1.65237316,169.2954165,93.9160756,75.37934092,15.25,1,1.65237316,75.37934092,13074,12955,1438,124.5547998,0
222,Iowa,-0.062290128,3,2008,2.318891121,-2.381181249,29.04399335,47.84730152,-18.80330818,15.25,1,2.381181249,18.80330818,13074,12955,1438,44.77408484,0
223,Kansas,5.746218424,3,2008,7.150417605,-1.404199181,38.24743597,38.37362742,-0.126191452,15.25,1,1.404199181,0.126191452,13074,12955,1438,0.177197934,0
224,Minnesota,-5.379909754,3,2008,-2.64311704,-2.736792714,19.40846294,34.49079518,-15.08233224,15.25,1,2.736792714,15.08233224,13074,12955,1438,41.27721698,0
225,Missouri,5.867821221,3,2008,7.233641748,-1.365820527,174.8427558,98.93039376,75.91236205,15.25,1,1.365820527,75.91236205,13074,12955,1438,103.6826624,0
226,Nebraska,2.607050431,3,2008,3.984252619,-1.377202188,21.76998673,24.34628745,-2.576300716,15.25,1,1.377202188,2.576300716,13074,12955,1438,3.548086982,0
227,Ohio,2.213979482,3,2008,4.0716681,-1.857688618,169.1400436,92.35541682,76.78462681,15.25,1,1.857688618,76.78462681,13074,12955,1438,142.6419273,0
228,South Dakota,-0.021114467,3,2008,0.835265665,-0.856380133,22.36004945,24.18529706,-1.825247608,15.25,1,0.856380133,1.825247608,13074,12955,1438,1.563105788,0
229,Wisconsin,-4.082563528,3,2008,-1.039883581,-3.042679947,27.30005388,45.24782145,-17.94776757,15.25,1,3.042679947,17.94776757,13074,12955,1438,54.60931247,0
230,Illinois,5.996101662,3,2009,5.082219571,0.913882091,101.3479943,78.06654127,23.28145299,19.5,1,0.913882091,23.28145299,12101,12000,1740,21.27650294,0
231,Indiana,6.354611549,3,2009,5.033173371,1.321438178,84.34482872,93.9160756,-9.571246878,19.5,1,1.321438178,9.571246878,12101,12000,1740,12.64781104,0
232,Iowa,2.437944134,3,2009,2.318891121,0.119053013,76.53828798,47.84730152,28.69098646,19.5,1,0.119053013,28.69098646,12101,12000,1740,3.415748393,0
233,Kansas,6.271051057,3,2009,7.150417605,-0.879366549,50.91492974,38.37362742,12.54130232,19.5,1,0.879366549,12.54130232,12101,12000,1740,11.02840174,0
234,Minnesota,-4.124301922,3,2009,-2.64311704,-1.481184882,69.67213108,34.49079518,35.1813359,19.5,1,1.481184882,35.1813359,12101,12000,1740,52.11006287,0
235,Missouri,7.689568314,3,2009,7.233641748,0.455926566,104.2175698,98.93039376,5.287176004,19.5,1,0.455926566,5.287176004,12101,12000,1740,2.410563998,0
236,Nebraska,2.441542673,3,2009,3.984252619,-1.542709947,18.15980902,24.34628745,-6.186478426,19.5,1,1.542709947,6.186478426,12101,12000,1740,9.543941803,0
237,Ohio,5.176077314,3,2009,4.0716681,1.104409213,64.43921298,92.35541682,-27.91620384,19.5,1,1.104409213,27.91620384,12101,12000,1740,30.83091272,0
238,South Dakota,-1.520902765,3,2009,0.835265665,-2.35616843,45.63719045,24.18529706,21.45189339,19.5,1,2.35616843,21.45189339,12101,12000,1740,50.54427397,0
239,Wisconsin,-1.461408069,3,2009,-1.039883581,-0.421524488,52.3979274,45.24782145,7.150105948,19.5,1,0.421524488,7.150105948,12101,12000,1740,3.01394475,0
240,Illinois,6.071319941,3,2010,5.082219571,0.98910037,69.77957972,78.06654127,-8.286961548,19.5,1,0.98910037,8.286961548,13131,13015,1799,8.196636732,0
241,Indiana,6.079609623,3,2010,5.033173371,1.046436252,81.28382573,93.9160756,-12.63224987,19.5,1,1.046436252,12.63224987,13131,13015,1799,13.21884421,0
242,Iowa,3.084451302,3,2010,2.318891121,0.765560181,46.01870092,47.84730152,-1.828600602,19.5,1,0.765560181,1.828600602,13131,13015,1799,1.399903808,0
243,Kansas,6.222417849,3,2010,7.150417605,-0.927999757,56.0989413,38.37362742,17.72531388,19.5,1,0.927999757,17.72531388,13131,13015,1799,16.44908696,0
244,Minnesota,1.45834178,3,2010,-2.64311704,4.10145882,25.77872977,34.49079518,-8.712065405,19.5,1,4.10145882,8.712065405,13131,13015,1799,35.7321775,0
245,Missouri,6.804817587,3,2010,7.233641748,-0.428824161,87.00054651,98.93039376,-11.92984725,19.5,1,0.428824161,11.92984725,13131,13015,1799,5.115806738,0
246,Nebraska,3.811720079,3,2010,3.984252619,-0.17253254,43.39324204,24.34628745,19.04695459,19.5,1,0.17253254,19.04695459,13131,13015,1799,3.286219456,0
247,Ohio,5.185151824,3,2010,4.0716681,1.113483723,74.44296432,92.35541682,-17.9124525,19.5,1,1.113483723,17.9124525,13131,13015,1799,19.94522431,0
248,South Dakota,1.968946466,3,2010,0.835265665,1.1336808,30.14662798,24.18529706,5.961330921,19.5,1,1.1336808,5.961330921,13131,13015,1799,6.758246409,0
249,Wisconsin,2.570413945,3,2010,-1.039883581,3.610297526,19.34460427,45.24782145,-25.90321718,19.5,1,3.610297526,25.90321718,13131,13015,1799,93.5183209,0
250,Illinois,5.058649572,3,2011,5.082219571,-0.023569998,69.19297851,78.06654127,-8.873562763,-41,0,0.023569998,8.873562763,12447,13500,675,0.209149859,0
251,Indiana,5.159355462,3,2011,5.033173371,0.126182091,90.76323089,93.9160756,-3.152844712,-41,0,0.126182091,3.152844712,12447,13500,675,0.397832539,0
252,Iowa,1.243759969,3,2011,2.318891121,-1.075131152,39.27205121,47.84730152,-8.575250319,-41,0,1.075131152,8.575250319,12447,13500,675,9.219518751,0
253,Kansas,6.211933676,3,2011,7.150417605,-0.93848393,30.19496585,38.37362742,-8.178661579,-41,0,0.93848393,8.178661579,12447,13500,675,7.675542458,0
254,Minnesota,-5.358766282,3,2011,-2.64311704,-2.715649242,30.41871884,34.49079518,-4.072076331,-41,0,2.715649242,4.072076331,12447,13500,675,11.058331,0
255,Missouri,6.932787064,3,2011,7.233641748,-0.300854684,91.84460465,98.93039376,-7.085789112,-41,0,0.300854684,7.085789112,12447,13500,675,2.131792846,0
256,Nebraska,2.367394666,3,2011,3.984252619,-1.616857953,23.58044577,24.34628745,-0.765841677,-41,0,1.616857953,0.765841677,12447,13500,675,1.238257206,0
257,Ohio,3.920833094,3,2011,4.0716681,-0.150835006,111.1594702,92.35541682,18.8040534,-41,0,0.150835006,18.8040534,12447,13500,675,2.836309514,0
258,South Dakota,-2.934106777,3,2011,0.835265665,-3.769372442,26.99440792,24.18529706,2.809110861,-41,0,3.769372442,2.809110861,12447,13500,675,10.58858506,0
259,Wisconsin,-2.607162923,3,2011,-1.039883581,-1.567279342,64.2969325,45.24782145,19.04911105,-41,0,1.567279342,19.04911105,12447,13500,675,29.85527823,0
260,Illinois,12.75109359,3,2012,5.082219571,7.668874021,53.7818091,78.06654127,-24.28473217,-57,0,7.668874021,24.28473217,12358,12705,801,186.2365516,0
261,Indiana,12.52094708,3,2012,5.033173371,7.487773706,71.32730495,93.9160756,-22.58877065,-57,0,7.487773706,22.58877065,12358,12705,801,169.1396029,0
262,Iowa,10.45964408,3,2012,2.318891121,8.140752958,50.39223198,47.84730152,2.544930454,-57,0,8.140752958,2.544930454,12358,12705,801,20.71765012,0
263,Kansas,12.52249849,3,2012,7.150417605,5.372080886,64.94767827,38.37362742,26.57405084,-57,0,5.372080886,26.57405084,12358,12705,801,142.7579506,0
264,Minnesota,4.739975096,3,2012,-2.64311704,7.383092136,44.32401922,34.49079518,9.833224048,-57,0,7.383092136,9.833224048,12358,12705,801,72.59959914,0
265,Missouri,14.1609593,3,2012,7.233641748,6.927317554,113.0442093,98.93039376,14.11381554,-57,0,6.927317554,14.11381554,12358,12705,801,97.77088214,0
266,Nebraska,9.949388725,3,2012,3.984252619,5.965136105,15.91243999,24.34628745,-8.43384746,-57,0,5.965136105,8.43384746,12358,12705,801,50.30904799,0
267,Ohio,10.93693897,3,2012,4.0716681,6.865270873,79.54754727,92.35541682,-12.80786955,-57,0,6.865270873,12.80786955,12358,12705,801,87.92949376,0
268,South Dakota,7.793172104,3,2012,0.835265665,6.957906438,9.65089272,24.18529706,-14.53440434,-57,0,6.957906438,14.53440434,12358,12705,801,101.1290255,0
269,Wisconsin,7.241077765,3,2012,-1.039883581,8.280961346,53.22659289,45.24782145,7.97877144,-57,0,8.280961346,7.97877144,12358,12705,801,66.07189789,0
270,Illinois,0.986580864,3,2013,5.082219571,-4.095638706,68.06356194,78.06654127,-10.00297933,-134.75,0,4.095638706,10.00297933,10780,11262,632,40.96858931,0
271,Indiana,1.310002525,3,2013,5.033173371,-3.723170846,61.91539715,93.9160756,-32.00067846,-134.75,0,3.723170846,32.00067846,10780,11262,632,119.1439931,0
272,Iowa,-2.01925135,3,2013,2.318891121,-4.33814247,55.52932095,47.84730152,7.682019422,-134.75,0,4.33814247,7.682019422,10780,11262,632,33.32569471,0
273,Kansas,4.017912616,3,2013,7.150417605,-3.132504989,32.38232232,38.37362742,-5.991305106,-134.75,0,3.132504989,5.991305106,10780,11262,632,18.76779314,0
274,Minnesota,-6.97250207,3,2013,-2.64311704,-4.32938503,46.49490406,34.49079518,12.00410888,-134.75,0,4.32938503,12.00410888,10780,11262,632,51.97040929,0
275,Missouri,3.124632994,3,2013,7.233641748,-4.109008754,93.82601744,98.93039376,-5.104376321,-134.75,0,4.109008754,5.104376321,10780,11262,632,20.97392699,0
276,Nebraska,1.078768023,3,2013,3.984252619,-2.905484596,23.4421618,24.34628745,-0.904125649,-134.75,0,2.905484596,0.904125649,10780,11262,632,2.626923146,0
277,Ohio,1.337388512,3,2013,4.0716681,-2.734279588,64.11083199,92.35541682,-28.24458483,-134.75,0,2.734279588,28.24458483,10780,11262,632,77.22859177,0
278,South Dakota,-2.466633503,3,2013,0.835265665,-3.301899168,16.750472,24.18529706,-7.434825063,-134.75,0,3.301899168,7.434825063,10780,11262,632,24.54904269,0
279,Wisconsin,-4.789359442,3,2013,-1.039883581,-3.749475861,50.74446036,45.24782145,5.49663891,-134.75,0,3.749475861,5.49663891,10780,11262,632,20.60951491,0
280,Illinois,0.847968493,3,2014,5.082219571,-4.234251078,39.61469,78.06654127,-38.45185127,2,1,4.234251078,38.45185127,13925,13325,1456,162.8147927,0
281,Indiana,0.834947866,3,2014,5.033173371,-4.198225504,51.79622006,93.9160756,-42.11985554,2,1,4.198225504,42.11985554,13925,13325,1456,176.8286518,0
282,Iowa,-1.701610684,3,2014,2.318891121,-4.020501805,22.38477649,47.84730152,-25.46252503,2,1,4.020501805,25.46252503,13925,13325,1456,102.3721279,0
283,Kansas,4.319371059,3,2014,7.150417605,-2.831046546,13.69850537,38.37362742,-24.67512205,2,1,2.831046546,24.67512205,13925,13325,1456,69.85641907,0
284,Minnesota,-7.637219168,3,2014,-2.64311704,-4.994102128,21.72502817,34.49079518,-12.76576701,2,1,4.994102128,12.76576701,13925,13325,1456,63.75354418,0
285,Missouri,3.646043968,3,2014,7.233641748,-3.58759778,51.06477907,98.93039376,-47.86561469,2,1,3.58759778,47.86561469,13925,13325,1456,171.722573,0
286,Nebraska,1.437718087,3,2014,3.984252619,-2.546534533,12.2158177,24.34628745,-12.13046975,2,1,2.546534533,12.13046975,13925,13325,1456,30.89066011,0
287,Ohio,0.302860875,3,2014,4.0716681,-3.768807225,53.74995215,92.35541682,-38.60546467,2,1,3.768807225,38.60546467,13925,13325,1456,145.4965542,0
288,South Dakota,-1.816262794,3,2014,0.835265665,-2.65152846,19.73818332,24.18529706,-4.447113743,2,1,2.65152846,4.447113743,13925,13325,1456,11.79164865,0
